id,name,group,lastPost,fwVer,fwVerTi,deviceState,blank,captureDuration,tofA,tnormStddev,tnormMasd,gain,env,upamp,gatedAggs,tiAggCount,meterVal,failedCal,bBootCount,tiParked,tiWdReset,sfHeld,margin_us
002d3980-a260-11f1-a1a6-391af391818e,?,All,09/16 10:42,17088,391,Failed Cal,25,30,None,0,0,55,30,120,0,0,0,true,16,0,0,0,
0077a4c0-6134-11f0-9fcd-87e94e720126,?,The Oaks MHC,09/17 05:18,17088,391,Metering,39,15,42344744,49,74,23,30,588,10,59,32713,false,23,0,0,0,3.34
00ae8530-89fb-11f1-a1a6-391af391818e,?,All,09/16 08:03,17088,391,Calibrating,25,30,0,0,0,40,30,22,0,0,0,false,26,0,0,0,
01f24ab0-8467-11f1-a1a6-391af391818e,?,All,09/17 08:06,17088,391,Calibrating,25,30,24860764,0,0,40,30,30,0,0,0,false,34,0,0,0,-0.14
0211b8d0-26b4-11f0-8272-45e3ef110760,?,The Oaks MHC,09/17 08:06,17088,391,Metering,38,15,41659556,1002,915,31,46,879,75235,79248,16777216,false,29,0,0,0,3.66
02c797e0-86df-11f1-a1a6-391af391818e,?,Smitty's MHP,09/17 07:46,17088,391,Metering,34,15,37139060,2401,1569,28,38,1065,78665,86303,5274.985,false,47,0,0,0,3.14
02dcb340-6c14-11f1-9333-3b2cfe68422f,?,All,09/16 09:24,17088,391,Calibrating,25,30,24876520,0,0,40,30,24,0,0,0,false,28,0,0,0,-0.12
02f0dc70-89ed-11f1-a1a6-391af391818e,?,All,09/17 07:18,17088,391,Failed Cal,25,30,24849810,0,0,55,30,105,0,0,0,true,38,0,0,0,-0.15
0360b4c0-9e5a-11f0-b5af-5dfa9891b485,?,Holly Tree MHP,09/17 07:00,17088,391,Metering,33,15,36352296,38,55,36,46,943,80847,82433,11109.229,false,36,0,0,0,3.35
03eff120-01de-11f1-af1d-29d4205d602a,?,Brian Fries 5YR,09/17 05:11,17088,391,Calibrating,30,30,0,0,0,40,30,30,0,0,0,false,48,0,0,0,
044afe20-9fa1-11f0-b5af-5dfa9891b485,?,All,09/17 07:40,17088,391,Calibrating,25,30,36207892,0,0,40,30,26,0,0,14725,false,25,0,0,0,11.21
046895a0-5bb0-11f0-9fcd-87e94e720126,?,Aurora MHC,09/17 07:33,17088,391,Calibrating,30,30,37208988,0,0,40,30,78,0,0,16864,false,80,0,0,0,7.21
04f042c0-98e6-11f0-b5af-5dfa9891b485,?,All,09/16 12:34,17088,391,Calibrating,25,30,35813396,0,0,40,30,103,0,0,24462,false,9,0,0,0,10.81
04fa0b30-c432-11f0-9842-6d029661c338,?,Aurora MHC,09/16 08:56,17088,391,Metering,33,15,0,23,26,31,42,1253,157504,171064,889.992,false,24,0,0,0,
0516d3c0-8380-11f0-8b4a-0d0197d44616,?,Westview Mobile Estates MHC,09/17 06:42,17088,391,Metering,34,15,34971280,53,1910,34,38,1173,11226,82688,264728.906,false,51,0,0,0,0.97
055c3720-89ed-11f1-a1a6-391af391818e,?,All,09/16 07:20,17088,391,Failed Cal,25,30,0,0,0,55,30,93,0,0,0,true,45,0,0,0,
055e48f0-6674-11f0-8658-7f4e94e41769,?,The Oaks MHC,09/16 09:15,17088,391,Metering,36,15,39574148,128,169,48,46,641,86107,89078,2084.618,false,28,0,0,0,3.57
0568f630-48a3-11f1-bc16-b52012ce6db2,?,All,09/16 10:03,17088,391,Failed Cal,25,30,24844226,0,0,55,30,126,0,0,0,true,48,0,0,0,-0.16
06650470-8ac5-11f1-a1a6-391af391818e,?,All,09/16 09:56,17088,391,Calibrating,25,30,24761374,0,0,40,30,29,0,0,0,false,26,0,0,0,-0.24
068b0f90-5230-11f0-acb1-514e01860b07,?,All,09/16 08:04,17088,391,Calibrating,25,30,0,0,0,40,30,41,0,0,20850,false,34,0,0,0,
0721ba00-98ec-11f0-b5af-5dfa9891b485,?,All,09/17 07:33,17088,391,Calibrating,25,30,0,0,0,40,30,24,0,0,182,false,105,0,0,0,
07898070-9e66-11f0-b5af-5dfa9891b485,?,TI Fota Failure,09/16 11:05,17088,391,Metering,36,15,38982952,48,55,39,38,914,257794,257924,381.787,false,118,0,0,0,2.98
07dd4da0-a260-11f1-a1a6-391af391818e,?,All,09/16 09:11,17088,391,Calibrating,25,30,None,0,0,40,30,25,0,0,0,false,19,0,0,0,
07e79620-65c0-11f1-9333-3b2cfe68422f,?,Bannock MHP,09/16 10:40,17088,391,Metering,33,15,36373560,41,91,27,38,893,1,52,2444.011,false,50,0,0,0,3.37
08e0ba90-f61f-11f0-b153-63024d3301e1,?,GENII Production Failures,09/16 09:05,17088,391,Calibrating,25,30,0,0,0,40,30,15,0,0,0,false,48,0,0,0,
0902b790-8ab6-11f1-a1a6-391af391818e,?,All,09/17 08:13,17088,391,Calibrating,25,15,24808866,0,0,40,30,27,0,0,0,false,22,0,0,0,-0.19
0930c0a0-3ce6-11f0-8e55-b138a1c03c8e,?,The Oaks MHC,09/17 03:26,17088,391,Metering,33,15,36562324,31,40,29,46,928,10,52,13194,false,25,0,0,0,3.56
0942fa90-842b-11f0-8b4a-0d0197d44616,?,Ponderosa MHC,09/16 07:42,17088,391,Failed Cal,30,30,29320204,0,0,55,30,227,0,0,4933,true,120,0,0,0,-0.68
0950cba0-f318-11f0-8900-8bd481ce9a44,?,Running Springs MHP,09/17 08:00,17088,391,Calibrating,35,10,0,0,0,40,30,28,0,0,18,false,57,0,0,0,
09dc55e0-82e2-11f0-8b4a-0d0197d44616,?,The Oaks MHC,09/17 08:19,17088,391,Metering,39,15,42506084,3560,36,28,42,966,153986,163756,19537.799,false,38,0,0,0,3.51
0cdef150-89fb-11f1-a1a6-391af391818e,?,All,09/16 06:54,17088,391,Calibrating,25,30,24763564,0,0,40,30,29,0,0,0,false,23,0,0,0,-0.24
0cf38ac0-89fb-11f1-a1a6-391af391818e,?,All,09/16 08:07,17088,391,Calibrating,25,30,24765912,0,0,40,30,26,0,0,0,false,25,0,0,0,-0.23
0d2ef8f0-8ab2-11f1-a1a6-391af391818e,?,All,09/16 08:09,17088,391,Calibrating,25,30,16641916,0,0,40,30,30,0,0,0,false,24,0,0,0,-8.36
0dcc6c00-8b63-11f1-a1a6-391af391818e,?,All,09/17 07:21,17088,391,Failed Cal,25,30,0,0,0,55,30,108,0,0,0,true,29,0,0,0,
0e41fa60-c6c4-11f0-9842-6d029661c338,?,All,09/16 11:06,17088,391,Calibrating,25,30,0,0,0,40,30,51,0,0,20,false,49,0,0,0,
0e4e4dc0-0c91-11f1-8768-5551e7a34f27,?,GENII Production Failures,09/16 11:03,17088,391,Calibrating,30,30,35789860,0,0,40,30,25,0,0,368,false,45,0,0,0,5.79
0e6d3030-5230-11f0-acb1-514e01860b07,?,The Oaks MHC,09/17 03:44,17088,391,Metering,36,15,39315268,69,110,40,42,882,7,57,9182,false,24,0,0,0,3.32
0ebc60f0-be5c-11ef-8f43-73c96c0de66f,?,Aurora MHC,09/16 07:12,17088,391,Metering,26,15,29329870,60,62,37,46,741,165825,167154,6286.387,false,41,0,0,0,3.33
0f666900-a0c4-11f1-a1a6-391af391818e,?,All,09/16 09:50,17088,391,Calibrating,25,30,None,0,0,40,30,21,0,0,0,false,22,0,0,0,
0ff85ec0-4cd0-11f1-b1bb-f3574cce671d,?,All,09/17 08:11,17088,391,Calibrating,25,30,27872148,0,0,40,30,34,0,0,2,false,31,0,0,0,2.87
10323f40-fe07-11f0-8726-d3fa6d0d96af,?,Highlands MHC,09/17 06:14,17088,391,Metering,33,15,0,209,319,37,38,879,1,56,1012.013,false,115,0,0,0,
109f04d0-d4c8-11f0-b691-d965a62fa4fa,?,Crystal Acres MHC,09/17 07:30,17088,391,Metering,32,15,36068112,34,38,32,42,1008,171389,172454,11550,false,34,0,0,0,4.07
10dc5ac0-be5c-11ef-8f43-73c96c0de66f,?,The Oaks MHC,09/17 05:22,17088,391,Metering,36,15,39389312,2382,982,43,34,755,1,61,35212,false,29,0,0,0,3.39
1144b3c0-6674-11f0-8658-7f4e94e41769,?,Rustic Acres MHC,09/17 07:55,17088,391,Metering,34,15,36356864,473,595,47,46,2901,228927,261528,11965.237,false,43,0,0,0,2.36
11bdfef0-e66e-11ef-bcd4-5bcca9a9134f,?,Holly Tree MHP,09/17 08:17,17088,391,Metering,33,15,37052376,45,56,23,38,1223,14,57,25282,false,18,0,0,0,4.05
1235c9e0-86df-11f1-a1a6-391af391818e,?,Smitty's MHP,09/17 07:35,17088,391,Metering,33,15,36463068,40,35,24,42,812,77476,78972,1452.752,false,40,0,0,0,3.46
12a48990-8ab6-11f1-a1a6-391af391818e,?,All,09/17 07:44,17088,391,Failed Cal,25,30,24753100,0,0,55,30,115,0,0,0,true,24,0,0,0,-0.25
131ac500-8af8-11f1-a1a6-391af391818e,?,All,09/17 07:09,17088,391,Failed Cal,25,30,0,0,0,55,30,108,0,0,0,true,26,0,0,0,
13391fd0-8b63-11f1-a1a6-391af391818e,?,All,09/16 08:27,17088,391,Failed Cal,25,30,0,0,0,55,30,118,0,0,0,true,30,0,0,0,
13573470-a92d-11f0-98a7-c3bc57f9afe3,?,The Oaks MHC,09/17 08:00,17088,391,Metering,33,15,36947588,75,103,33,54,812,156144,170944,14271.517,false,64,0,0,0,3.95
13aadcb0-8420-11f0-8b4a-0d0197d44616,?,Ponderosa MHC,09/17 08:18,17088,391,Metering,34,15,36666104,1197,1675,49,46,2766,108774,163636,46591.258,false,79,0,0,0,2.67
1424c550-8ad4-11f1-a1a6-391af391818e,?,All,09/16 08:30,17088,391,Failed Cal,25,30,24848904,0,0,55,30,143,0,0,0,true,27,0,0,0,-0.15
14d2b740-4cc8-11f1-b1bb-f3574cce671d,?,Haven MHP,09/16 09:46,17088,391,Calibrating,33,15,36040520,0,1443,40,30,50,20963,42531,101.641,false,46,0,17,0,3.04
14dc6fd0-8ac4-11f1-a1a6-391af391818e,?,All,09/16 09:06,17088,391,Calibrating,25,30,24749032,0,0,40,30,23,0,0,0,false,24,0,0,0,-0.25
15ca2180-255d-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:16,17088,391,Metering,33,15,36446420,51,60,23,42,895,81221,84188,21556.029,false,49,0,0,0,3.45
15d78520-26b4-11f0-8272-45e3ef110760,?,The Oaks MHC,09/17 07:35,17088,391,Metering,34,15,39232728,949,381,43,38,284,10,67,14151.014,false,26,0,0,0,5.23
162a3200-8b73-11f1-a1a6-391af391818e,?,All,09/16 06:49,17088,391,Calibrating,25,30,24848388,0,0,40,30,24,0,0,0,false,39,0,0,0,-0.15
16b5b290-01de-11f1-af1d-29d4205d602a,?,Hillview MHC,09/16 07:43,17088,391,Failed Cal,38,30,47363148,0,0,55,30,102,0,0,13605,true,73,0,0,0,9.36
173a8350-9b47-11f1-a1a6-391af391818e,?,All,09/16 06:35,17088,391,Calibrating,25,30,None,0,0,40,30,99,0,0,0,false,15,0,0,0,
178c7a20-86de-11f1-a1a6-391af391818e,?,All,09/16 09:30,17088,391,Calibrating,25,30,24826520,0,0,40,30,28,0,0,0,false,38,0,0,0,-0.17
17fa8ac0-8bab-11f1-a1a6-391af391818e,?,All,09/17 07:20,17088,391,Calibrating,25,30,None,0,0,40,30,31,0,0,0,false,32,0,0,0,
185c4700-9b47-11f1-a1a6-391af391818e,?,All,09/17 07:15,17088,391,Failed Cal,25,30,None,0,0,55,30,95,0,0,0,true,16,0,0,0,
19524190-a959-11f0-98a7-c3bc57f9afe3,?,All,09/16 06:55,17088,391,Calibrating,25,30,None,0,0,40,30,33,0,0,0,false,24,0,0,0,
19d466b0-89f1-11f1-a1a6-391af391818e,?,All,09/17 08:17,17088,391,Calibrating,25,30,24702384,0,0,40,30,27,0,0,0,false,40,0,0,0,-0.30
19efdf50-9b47-11f1-a1a6-391af391818e,?,All,09/17 07:03,17088,391,Failed Cal,25,30,None,0,0,55,30,102,0,0,0,true,18,0,0,0,
1a5dc9d0-8ad4-11f1-a1a6-391af391818e,?,All,09/17 07:20,17088,391,Failed Cal,25,30,24857580,0,0,55,30,146,0,0,0,true,29,0,0,0,-0.14
1af8e570-3f32-11f1-b39d-b550dfb4ab8b,?,Holly Tree MHP,09/17 06:53,17088,391,Metering,33,15,36131956,8057,254,33,46,1391,59343,84056,4812.43,false,23,0,0,0,3.13
1b1f27b0-be5c-11ef-8f43-73c96c0de66f,?,The Oaks MHC,09/17 04:08,17088,391,Metering,36,15,39485396,120,220,48,42,696,2,54,3888,false,23,0,0,0,3.49
1c3d5790-a92d-11f0-98a7-c3bc57f9afe3,?,Crystal Acres MHC,09/17 07:44,17088,391,Metering,33,15,36032552,47,45,23,34,513,82150,82222,24.016,false,32,0,0,0,3.03
1c530f30-4cd0-11f1-b1bb-f3574cce671d,?,All,09/16 10:09,17088,391,Calibrating,25,30,None,0,0,40,30,24,0,0,0,false,29,0,0,0,
1c6454a0-a240-11f1-a1a6-391af391818e,?,All,09/16 11:38,17088,391,Calibrating,25,30,None,0,0,40,30,110,0,0,0,false,26,0,0,0,
1d09f660-a92d-11f0-98a7-c3bc57f9afe3,?,Holly Tree MHP,09/17 07:09,17088,391,Metering,37,15,40795728,20,27,28,46,952,73341,77466,2568.759,false,62,0,0,0,3.80
1d145e50-8ad4-11f1-a1a6-391af391818e,?,All,09/17 07:47,17088,391,Failed Cal,25,30,24801934,0,0,55,30,134,0,0,0,true,25,0,0,0,-0.20
1e355ae0-8379-11f0-8b4a-0d0197d44616,?,The Oaks MHC,09/17 07:55,17088,391,Metering,36,15,38998892,167,264,52,42,1482,77175,79313,6070.068,false,29,0,0,0,3.00
215b0100-a92d-11f0-98a7-c3bc57f9afe3,?,Holly Tree MHP,09/17 07:31,17088,391,Metering,37,15,40213248,50,43,28,38,880,84107,84667,1769.584,false,64,0,0,0,3.21
21920b30-89f8-11f1-a1a6-391af391818e,?,All,09/16 07:06,17088,391,Calibrating,25,30,0,0,0,40,30,29,0,0,0,false,28,0,0,0,
21f85c70-8420-11f0-8b4a-0d0197d44616,?,Ponderosa MHC,09/17 08:25,17088,391,Calibrating,30,15,0,0,0,40,30,34,0,0,23711,false,107,0,0,0,
22954a60-89f8-11f1-a1a6-391af391818e,?,All,09/16 07:16,17088,391,Failed Cal,25,30,24742094,0,0,55,30,108,0,0,0,true,24,0,0,0,-0.26
22c257e0-9e66-11f0-b5af-5dfa9891b485,?,All,09/17 05:17,17088,391,Failed Cal,25,30,39299992,0,0,55,30,103,0,0,5615,true,21,0,0,0,14.30
23a3e890-842b-11f0-8b4a-0d0197d44616,?,Kachina,09/16 14:05,17088,391,Metering,31,15,36125000,169,183,52,46,1192,46,57,5207,false,67,0,0,0,5.12
23d46cc0-91dd-11f1-a1a6-391af391818e,?,All,09/17 08:25,17088,391,Calibrating,25,30,None,0,0,40,30,24,0,0,0,false,19,0,0,0,
24305cc0-89f8-11f1-a1a6-391af391818e,?,All,09/17 07:35,17088,391,Calibrating,25,30,0,0,0,40,30,23,0,0,0,false,25,0,0,0,
247f6cd0-26a7-11f0-8272-45e3ef110760,?,Aurora MHC,09/17 07:02,17088,391,Calibrating,0,0,30849810,0,0,40,30,0,0,0,127040,false,57,0,0,0,30.85
24834e20-01ec-11f0-92a4-09772dfb61f8,?,Aurora MHC,09/16 07:43,17088,391,Metering,33,15,35716876,134,152,29,34,909,164900,172410,13769.873,false,45,0,0,0,2.72
2561cdd0-9e59-11f0-b5af-5dfa9891b485,?,Holly Tree MHP,09/17 06:57,17088,391,Metering,33,15,36356736,35,32,32,46,1030,74007,76559,34979.434,false,36,0,0,0,3.36
26526860-8b77-11f1-a1a6-391af391818e,?,All,09/16 11:54,17088,391,Failed Cal,25,30,0,0,0,55,30,133,0,0,0,true,43,0,0,0,
26f26880-9b47-11f1-a1a6-391af391818e,?,All,09/17 07:21,17088,391,Calibrating,25,30,None,0,0,40,30,26,0,0,0,false,16,0,0,0,
2756cc30-a0c4-11f1-a1a6-391af391818e,?,All,09/16 09:42,17088,391,Failed Cal,25,30,None,0,0,55,30,101,0,0,0,true,18,0,0,0,
27a31770-a0c4-11f1-a1a6-391af391818e,?,All,09/16 08:00,17088,391,Calibrating,25,30,None,0,0,40,30,27,0,0,0,false,20,0,0,0,
27c6e670-89f7-11f1-a1a6-391af391818e,?,All,09/17 07:09,17088,391,Failed Cal,25,30,24694112,0,0,55,30,99,0,0,0,true,24,0,0,0,-0.31
27f03c70-6c13-11f1-9333-3b2cfe68422f,?,All,09/17 08:16,17088,391,Calibrating,25,30,24757684,0,0,40,30,25,0,0,0,false,27,0,0,0,-0.24
281b8020-8ae9-11f1-a1a6-391af391818e,?,All,09/17 07:40,17088,391,Failed Cal,25,30,0,0,0,55,30,110,0,0,0,true,30,0,0,0,
28b22210-89fd-11f1-a1a6-391af391818e,?,All,09/16 07:11,17088,391,Failed Cal,25,30,24746334,0,0,55,30,108,0,0,0,true,30,0,0,0,-0.25
29240280-b976-11ef-8f43-73c96c0de66f,?,The Oaks MHC,09/17 03:50,17088,391,Metering,36,15,39492740,36,75,40,30,821,1,52,174566,false,23,0,0,0,3.49
29509e40-89f8-11f1-a1a6-391af391818e,?,All,09/16 06:52,17088,391,Calibrating,25,30,24755068,0,0,40,30,23,0,0,0,false,22,0,0,0,-0.24
299c1230-8ad4-11f1-a1a6-391af391818e,?,All,09/17 08:07,17088,391,Calibrating,25,30,24721896,0,0,40,30,30,0,0,0,false,24,0,0,0,-0.28
29b5efc0-a262-11f1-a1a6-391af391818e,?,All,09/16 11:35,17088,391,Calibrating,25,30,None,0,0,40,30,32,0,0,0,false,14,0,0,0,
2a2c1b10-9fa1-11f0-b5af-5dfa9891b485,?,Rustic Acres MHC,09/16 10:49,17088,391,Calibrating,30,30,36599372,0,0,40,30,24,0,0,45360,false,442,0,0,0,6.60
2a31e8f0-0c35-11f1-8768-5551e7a34f27,?,All,09/16 10:02,17088,391,Failed Cal,25,30,0,0,0,55,30,393,0,0,0,true,17,0,0,0,
2a5fd770-8a10-11f1-a1a6-391af391818e,?,All,09/16 07:54,17088,391,Calibrating,25,30,None,0,0,40,30,25,0,0,0,false,26,0,0,0,
2a8c9e90-0285-11f0-92a4-09772dfb61f8,?,TN4,09/16 07:05,17088,391,Calibrating,35,30,39717760,0,0,40,30,33,0,0,22792,false,61,0,0,0,4.72
2b8e14d0-8aed-11f1-a1a6-391af391818e,?,All,09/16 11:42,17088,391,Calibrating,25,30,24906462,0,0,40,30,25,0,0,0,false,47,0,0,0,-0.09
2c9b1c30-01d5-11f0-92a4-09772dfb61f8,?,Sara Drive MHP,09/17 07:11,17088,391,Metering,33,15,37171784,105,123,40,34,737,165095,171790,8101.731,false,25,0,0,0,4.17
2db9eff0-8ab5-11f1-a1a6-391af391818e,?,All,09/17 07:55,17088,391,Calibrating,25,30,24771726,0,0,40,30,37,0,0,0,false,27,0,0,0,-0.23
2de870d0-8af3-11f1-a1a6-391af391818e,?,All,09/17 07:10,17088,391,Failed Cal,25,15,24803912,0,0,52,30,994,0,0,1071,true,29,0,0,0,-0.20
2e5e1a30-01db-11f0-92a4-09772dfb61f8,?,Holly Tree MHP,09/17 07:08,17088,391,Metering,35,15,38568536,1196,666,43,38,862,78939,82378,4164.317,false,13,0,0,0,3.57
2e931240-e984-11ef-b35e-23eef2ba43da,?,Green Grove Trailer Court MHC,09/17 07:10,17088,391,Failed Cal,25,15,29808430,0,0,52,38,435,0,0,11820,true,66,0,0,0,4.81
2fabde60-0c91-11f1-8768-5551e7a34f27,?,TI Fota Failure,09/16 11:18,17088,391,Metering,36,15,35819444,44,47,37,30,850,145202,145341,591.663,false,118,0,88,0,-0.18
30460a60-89f7-11f1-a1a6-391af391818e,?,All,09/17 07:43,17088,391,Calibrating,25,30,0,0,0,40,30,35,0,0,0,false,26,0,0,0,
30c585b0-87a9-11f1-a1a6-391af391818e,?,Shirlee's MHP,09/16 09:34,17088,391,Metering,26,15,29623846,157,283,33,42,233,0,55,301.01,false,37,0,0,0,3.62
31840360-8acd-11f1-a1a6-391af391818e,?,All,09/17 07:58,17088,391,Failed Cal,25,30,24769436,0,0,55,30,110,0,0,0,true,25,0,0,0,-0.23
31a65600-ad32-11f0-98a7-c3bc57f9afe3,?,All,09/17 07:41,17088,391,Calibrating,25,30,0,0,0,40,30,27,0,0,0,false,21,0,0,0,
31eb2340-8ac5-11f1-a1a6-391af391818e,?,All,09/17 08:14,17088,391,Calibrating,25,30,0,0,0,40,30,26,0,0,0,false,33,0,0,0,
32984db0-a92d-11f0-98a7-c3bc57f9afe3,?,All,09/16 07:07,17088,391,Failed Cal,25,30,24694364,0,0,55,30,99,0,0,0,true,61,0,0,0,-0.31
32f991a0-89f7-11f1-a1a6-391af391818e,?,All,09/16 07:05,17088,391,Calibrating,25,30,0,0,0,40,30,28,0,0,0,false,27,0,0,0,
3312ffe0-98ae-11f0-b5af-5dfa9891b485,?,All,09/17 04:26,17088,391,Failed Cal,25,30,0,0,0,55,30,111,0,0,132.488,true,21,0,0,0,
3322fbb0-9b47-11f1-a1a6-391af391818e,?,All,09/17 07:23,17088,391,Calibrating,25,30,None,0,0,40,30,28,0,0,0,false,16,0,0,0,
33561330-01db-11f0-92a4-09772dfb61f8,?,Aurora MHC,09/17 07:09,17088,391,Metering,26,15,29448910,41,43,35,42,861,162529,164573,19247.047,false,35,0,0,0,3.45
35232b60-a240-11f1-a1a6-391af391818e,?,All,09/16 11:27,17088,391,Failed Cal,25,30,None,0,0,55,30,103,0,0,0,true,23,0,0,0,
353db030-8af2-11f1-a1a6-391af391818e,?,All,09/16 12:29,17088,391,Failed Cal,38,30,24867388,0,0,55,30,107,0,0,0,true,46,0,0,0,-13.13
35f3b730-98e6-11f0-b5af-5dfa9891b485,?,GENII Production Failures,09/15 12:37,17088,391,Failed Cal,30,30,36310496,0,0,55,30,94,0,0,473,true,66,0,0,0,6.31
36541df0-65be-11f1-9333-3b2cfe68422f,?,Oswego MHP,09/17 08:24,17088,391,Calibrating,30,30,26704446,0,0,40,30,96,0,0,103393,false,71,0,0,0,-3.30
37c7d4c0-8ab6-11f1-a1a6-391af391818e,?,All,09/16 09:25,17088,391,Failed Cal,25,30,24907552,0,0,55,30,102,0,0,0,true,29,0,0,0,-0.09
38bde230-3aa1-11f1-b198-172a4a9f25c9,?,Lake Charles Duplexes,09/16 08:06,17088,391,Failed Cal,38,30,43967632,0,0,55,30,454,0,0,3511,true,169,0,0,0,5.97
390803c0-86c2-11f1-a1a6-391af391818e,?,Smitty's MHP,09/17 08:00,17088,391,Metering,26,15,29220610,36,40,35,46,958,75142,78076,19871.047,false,60,0,0,0,3.22
3991a940-89fb-11f1-a1a6-391af391818e,?,All,09/17 07:13,17088,391,Calibrating,25,30,0,0,0,40,30,32,0,0,0,false,30,0,0,0,
39c48760-4d66-11f1-b1bb-f3574cce671d,?,Oakwood MHP,09/16 11:02,17088,391,Calibrating,30,30,44672584,0,0,40,30,24,0,0,422,false,34,0,0,0,14.67
3a50d260-1bf8-11f0-8272-45e3ef110760,?,The Oaks MHC,09/17 03:06,17088,391,Metering,37,15,40165780,40,78,32,30,865,4,51,27301,false,22,0,0,0,3.17
3a9c1460-89fb-11f1-a1a6-391af391818e,?,All,09/16 07:07,17088,391,Calibrating,25,30,16493616,0,0,40,30,29,0,0,0,false,24,0,0,0,-8.51
3ae18440-8430-11f0-8b4a-0d0197d44616,?,Ponderosa MHC,09/17 08:19,17088,391,Failed Cal,30,30,0,0,0,55,30,264,0,0,2026,true,18196,0,0,0,
3ae9a850-9a2e-11f0-b5af-5dfa9891b485,?,GENII Production Failures,09/16 09:50,17088,391,Calibrating,33,30,36007832,0,0,40,30,83,0,0,17367,false,74,0,0,0,3.01
3af26820-8ab3-11f1-a1a6-391af391818e,?,All,09/16 14:01,17088,391,Metering,34,15,37218824,175,275,43,46,1634,12,69,240.023,false,43,0,0,0,3.22
3b082480-9e5a-11f0-b5af-5dfa9891b485,?,All,09/17 04:29,17088,391,Failed Cal,25,30,36728816,0,0,55,30,91,0,0,0,true,23,0,0,0,11.73
3b7843a0-cfab-11f0-9bfa-a7eff651ff22,?,All,09/17 07:20,17088,391,Failed Cal,25,30,39728952,0,0,55,30,109,0,0,13269,true,28,0,0,0,14.73
3c1ae900-89f7-11f1-a1a6-391af391818e,?,All,09/17 08:13,17088,391,Calibrating,25,30,24764062,0,0,40,30,24,0,0,0,false,24,0,0,0,-0.24
3c2008c0-65be-11f1-9333-3b2cfe68422f,?,Bannock MHP,09/16 09:05,17088,391,Metering,27,15,29754100,95,145,35,34,917,5,50,2818,false,56,0,0,0,2.75
3c2c1cd0-01f3-11f0-92a4-09772dfb61f8,?,All,09/16 11:12,17088,391,Calibrating,25,30,29591542,0,0,40,30,26,0,0,164365,false,25,0,0,0,4.59
3c543980-4b22-11f1-bc16-b52012ce6db2,?,Pace East,09/17 05:59,17088,391,Failed Cal,30,30,32817524,0,0,55,30,431,0,0,544,true,54,0,0,0,2.82
3ca7acb0-8ac8-11f1-a1a6-391af391818e,?,All,09/17 08:23,17088,391,Calibrating,25,30,24721896,0,0,40,30,24,0,0,0,false,26,0,0,0,-0.28
3d552d50-8375-11f0-8b4a-0d0197d44616,?,Westview Mobile Estates MHC,09/17 07:21,17088,391,Failed Cal,25,30,35086360,0,0,55,30,2811,0,0,671255,true,57,0,0,0,10.09
3d6af170-848d-11f1-a1a6-391af391818e,?,All,09/16 09:28,17088,391,Failed Cal,25,30,24875494,0,0,55,30,108,0,0,0,true,31,0,0,0,-0.12
3dca33d0-8bb1-11f1-a1a6-391af391818e,?,All,09/17 08:29,17088,391,Calibrating,25,30,None,0,0,40,30,34,0,0,0,false,25,0,0,0,
3df354a0-a0c3-11f1-a1a6-391af391818e,?,All,09/16 09:43,17088,391,Failed Cal,25,30,None,0,0,55,30,118,0,0,0,true,18,0,0,0,
3ea58840-8ab7-11f1-a1a6-391af391818e,?,All,09/16 07:35,17088,391,Calibrating,25,30,0,0,0,40,30,29,0,0,0,false,25,0,0,0,
3ea8bbe0-6c13-11f1-9333-3b2cfe68422f,?,All,09/16 08:03,17088,391,Metering,33,15,35765112,77,82,31,34,879,82302,83538,6772.392,false,27,0,0,0,2.77
3ed346b0-9fa1-11f0-b5af-5dfa9891b485,?,All,09/16 12:06,17088,391,Calibrating,25,30,33522502,0,0,40,30,96,0,0,19484,false,13,0,0,0,8.52
3f1c9e00-89fc-11f1-a1a6-391af391818e,?,All,09/17 08:24,17088,391,Calibrating,25,30,0,0,0,40,30,28,0,0,0,false,26,0,0,0,
3f1e76f0-a959-11f0-98a7-c3bc57f9afe3,?,Rusk MHC,09/16 08:21,17088,391,Metering,33,15,35936484,76,55,36,38,855,68472,81130,43415.73,false,51,0,0,0,2.94
3f8f99b0-3aa0-11f1-b198-172a4a9f25c9,?,The Oaks MHC,09/17 03:46,17088,391,Metering,36,15,39652912,69,130,44,38,838,1,55,9859,false,26,0,0,0,3.65
3f967bc0-39d5-11f1-b198-172a4a9f25c9,?,Rustic Acres MHC,09/16 09:25,17088,391,Calibrating,25,30,28833080,0,0,40,30,26,0,0,1141,false,61,0,0,0,3.83
40370da0-a0c4-11f1-a1a6-391af391818e,?,All,09/16 09:41,17088,391,Calibrating,25,30,None,0,0,40,30,33,0,0,0,false,25,0,0,0,
40f0cd50-89f2-11f1-a1a6-391af391818e,?,Rustic Acres MHC,09/16 08:56,17088,391,Failed Cal,30,30,24814056,0,0,55,30,112,0,0,0,true,28,0,0,0,-5.19
4290dfb0-26a7-11f0-8272-45e3ef110760,?,Holly Tree MHP,09/17 07:32,17088,391,Metering,32,15,35194688,470,492,38,54,2936,55799,81107,6591.023,false,40,0,0,0,3.19
