name,devname,Property,pipeType,pipesize,pin_blank,pin_capture,pin_calMinBlank,pin_lFactor,fwVer,fwVerTi,state,gain,env,blank,capture,tnQuietSd,tnQuietN,offset,tofA_us,tofB_us,tofA_ts
620770c0-e4d0-11ef-a76f-4d93d4a482f0,Device 65827324,Minot Gardens MHC,M,½,,,,,16128,295,Metering,45,33,28,15,,,0,31.538036,31.534054,
f35966e0-ea3a-11ef-b35e-23eef2ba43da,Device 65827332,Justin,,,,,,,10178,69,Metering,36,27,33,,,,0,35.318544,35.310092,02/17 13:14
81100840-3d8d-11f0-8e55-b138a1c03c8e,Device 65827340,Kingsbrook MHC,X,¾,,,,,17037,344,Metering,32,48,32,15,,,4538,36.140204,36.14954,
526f8a70-e111-11ef-a5fd-a97d57576080,Device 65827357,Parkview MHP,C,½,,,,,17037,344,Metering,32,40,26,15,,,-1594,29.730888,29.730176,09/18 05:00
5a9a0c00-fedc-11ef-8b47-3b1189d492f9,Device 65827365,Fair Meadows MHC,X,¾,,,,,16022,260,Metering,24,36,33,15,,,-2944,36.699588,36.694256,
f22afd90-e0b9-11ef-a5fd-a97d57576080,Device 65827373,Estancia MHP,P,¾,,,,,10268,149,Not Metering,43,15,30,,,,-2800,40.742888,40.742772,05/15 05:12
10e14e10-e0dd-11ef-a5fd-a97d57576080,Device 65827381,Estancia MHP,P,¾,,,,,16022,260,Not Metering,35,33,0,0,,,0,0.0,0.0,05/08 04:32
e141f1f0-e0e6-11ef-a5fd-a97d57576080,Device 65827399,Estancia MHP,P,¾,,,,,16022,260,Not Metering,35,33,35,10,,,0,0.0,0.0,05/08 04:53
c9d41490-e2fc-11ef-a5fd-a97d57576080,Device 65827407,Estancia MHP,P,¾,,,,,10268,149,Not Metering,43,15,30,,,,0,34.925404,34.93192,10/23 19:42
2bc85420-01db-11f0-92a4-09772dfb61f8,Device 65827415,,,,,,,,363,219,Not Metering,0,0,0,0,,,0,35.814004,35.810752,03/15 13:44
46084ba0-01e6-11f0-92a4-09772dfb61f8,Device 65827423,Maple Run MHC,X,¾,,,,,362,209,Metering,22,39,33,15,,,320,36.26912,36.26832,
d2f06320-26b9-11f0-8272-45e3ef110760,Device 65827431,Singing Pines,P,¾,,,,,10222,119,Metering,35,38,25,,,,135,40.383864,40.38508,10/08 09:08
d14d1bd0-e66d-11ef-bcd4-5bcca9a9134f,Device 65827449,Oak Forest Estate MHC,P,¾,,,,,10250,130,Not Metering,35,15,30,,,,0,35.995708,35.9965,04/01 15:49
53b625d0-26ce-11f0-8272-45e3ef110760,Device 65827456,,,,,,,,16022,219,Not Metering,0,0,0,0,,,0,38.320668,38.320252,05/01 15:07
2192fa10-e984-11ef-b35e-23eef2ba43da,Device 65827464,Estancia MHP,P,¾,,,,,16185,314,Not Metering,55,33,25,30,,,0,34.834292,34.834292,
5d3ec520-e4d0-11ef-a76f-4d93d4a482f0,Device 65827472,Estancia MHP,P,¾,,,,,10268,149,Not Metering,43,15,30,,,,-2500,43.36536,43.365112,05/03 00:29
84a5aba0-e247-11ef-a5fd-a97d57576080,Device 65827480,Estancia MHP,X,¾,,,,,10268,149,Not Metering,43,15,30,,,,0,43.3392,43.83802,03/05 03:03
39009ad0-e304-11ef-a5fd-a97d57576080,Device 65827498,Estancia MHP,P,¾,33,,,,10268,149,Not Metering,43,15,33,,,,0,,,12/31 16:00
4e7e5310-e111-11ef-a5fd-a97d57576080,Device 65827506,Estancia MHP,X,¾,,,,,10300,159,Metering,17,15,30,,,,-925,34.816036,34.806056,01/09 22:52
3ae22c10-e304-11ef-a5fd-a97d57576080,Device 65827514,PW2,X,¾,,,,,17037,344,Metering,44,35,32,15,,,1199,36.945492,36.94914,
31a6c440-01d5-11f0-92a4-09772dfb61f8,Device 65827522,,,,,,,,10268,149,Not Metering,43,15,30,,,,-1654,25.552194,33.800164,06/19 08:07
a0cd6810-e646-11ef-bcd4-5bcca9a9134f,Device 65827530,Lafountaine MHC,,,,,,,10253,137,Not Metering,35,15,25,,,,0,0.0,0.0,02/27 20:41
3b8dae50-e304-11ef-a5fd-a97d57576080,Device 65827548,Oak Tree GenII,X,¾,,,,,10268,149,Not Metering,43,15,30,,,,0,0.0,0.0,08/03 10:03
70544770-e313-11ef-a5fd-a97d57576080,Device 65827555,Sara Drive MHP,P,¾,35,,,,362,209,Metering,26,39,35,10,,,-320,39.060704,39.063504,
85c15af0-e07d-11ef-a5fd-a97d57576080,Device 65827563,Estancia MHP,C,¾,33,,,,10292,159,Not Metering,62,15,33,,,,0,36.24084,34.151432,12/23 20:13
ec123ae0-e983-11ef-b35e-23eef2ba43da,Device 65827571,Estancia MHP,C,¾,,,,,10322,181,Not Metering,0,0,30,,,,0,35.093288,36.610944,01/19 04:39
93e9d7c0-25f0-11f0-8272-45e3ef110760,Device 65827589,Holly Tree MHP,X,¾,,,,,17088,391,Metering,33,30,37,15,,,-120,39.186304,39.180604,09/18 09:45
2cf4fc00-01d5-11f0-92a4-09772dfb61f8,Device 65827597,Lafountaine MHC,X,¾,,,,,10253,137,Not Metering,35,15,25,,,,0,0.0,0.0,03/15 13:00
5a58d020-e247-11ef-a5fd-a97d57576080,Device 65827605,,X,¾,,,,,10185,84,Not Metering,40,15,36,,,,0,32.922588,34.34584,03/13 10:19
a0ec2770-be35-11ef-8f43-73c96c0de66f,Device 65827613,,,,,,,,362,209,Not Metering,0,0,0,0,,,0,35.637616,35.64174,03/14 10:18
b18f1990-1ba3-11f0-8272-45e3ef110760,Device 65827621,Parkview MHP,X,½,,,,,17037,344,Metering,32,35,26,15,,,-4143,29.653844,29.648308,09/18 09:20
4e4922a0-e58d-11ef-a76f-4d93d4a482f0,Device 65827639,Estancia MHP,P,¾,,,,,16022,260,Not Metering,35,33,35,10,,,0,0.0,0.0,
b19a6430-1ba3-11f0-8272-45e3ef110760,Device 65827647,PW2,X,¾,,,,,17088,391,Metering,31,42,33,15,,,-1334,36.218212,36.216868,09/17 03:21
f49e3be0-e669-11ef-bcd4-5bcca9a9134f,Device 65827654,Lafountaine MHC,,,,,,,10253,137,Not Metering,35,15,25,,,,0,33.062504,33.259156,02/27 20:41
80a07810-01f9-11f0-92a4-09772dfb61f8,Device 65827662,Browns MHP,L,¾,,,,,15154,260,Metering,39,51,35,17,,,-1088,43.24608,43.241932,
e7368f70-e641-11ef-bcd4-5bcca9a9134f,Device 65827670,Parkview MHP,C,¾,,,,,17037,344,Metering,32,37,33,15,,,-355,36.521416,36.519864,09/18 08:03
ed3c6300-e983-11ef-b35e-23eef2ba43da,Device 65827688,Estancia MHP,X,¾,33,10,,,15147,256,Metering,18,34,33,15,,,-64,35.711612,35.7126,
fd7e26f0-26b3-11f0-8272-45e3ef110760,Device 65827696,Sky Run,C,¾,,,,,16131,296,Metering,50,47,35,15,,,7680,0.0,0.0,
d9d6efd0-ea2b-11ef-b35e-23eef2ba43da,Device 65827704,RMA Removed,P,¾,,,,,362,209,Not Metering,41,33,35,10,,,0,0.0,0.0,03/06 20:31
f78fe4a0-ea3a-11ef-b35e-23eef2ba43da,Device 65827712,The Oaks MHC,P,¾,,,,,17088,391,Metering,48,46,37,15,,,2379,39.49796,39.499796,09/18 06:36
37dd3ff0-38b8-11f0-8e55-b138a1c03c8e,Device 65827720,Parkview MHP,X,½,,,,,16185,314,Metering,40,65,27,15,,,2048,31.07143,31.072706,09/17 05:37
bc928dd0-c735-11ef-8f43-73c96c0de66f,Device 65827738,,,,,,,,10253,137,Not Metering,35,15,25,,,,0,36.315168,36.016136,07/02 06:34
19250560-be5c-11ef-8f43-73c96c0de66f,Device 65827746,Whispering Pines Mobile Estates,X,¾,,,,,362,209,Metering,19,33,33,15,,,-4672,36.313864,36.31446,09/18 04:08
4493bc30-c93f-11ef-8f43-73c96c0de66f,Device 65827753,,,,,,,,16022,260,Not Metering,35,33,33,15,,,0,0.0,0.0,
a257e580-bdbe-11ef-8f43-73c96c0de66f,Device 65827761,Estancia MHP,P,¾,,,,,16185,314,Metering,55,55,27,15,,,1792,39.547484,39.54856,09/18 07:26
6c8faff0-c728-11ef-8f43-73c96c0de66f,Device 65827779,Highlands MHC,P,¾,,,,,10187,159,Not Metering,0,0,37,,,,0,39.399496,39.403668,10/31 15:55
55f74450-cf7b-11ef-8f43-73c96c0de66f,Device 65827787,Oakwood MHP,X,¾,,,,,17088,391,Metering,26,34,33,15,,,430,36.505944,36.50062,
eda56120-cf70-11ef-8f43-73c96c0de66f,Device 65827795,Alta Vista MHC,C,¾,,,,,16185,314,Metering,35,63,34,15,,,-768,36.72056,36.721924,
44747460-c93f-11ef-8f43-73c96c0de66f,Device 65827803,Sara Drive MHP,P,¾,35,15,,,362,209,Metering,18,40,35,15,,,-2688,44.641684,44.647992,
0e592610-c943-11ef-8f43-73c96c0de66f,Device 65827811,,,,,,,,10292,159,Not Metering,0,0,0,,,,0,0.0,0.0,02/01 02:16
01b1e920-c7cb-11ef-8f43-73c96c0de66f,Device 65827829,Oak Forest Estate MHC,X,¾,,,,,10300,159,Metering,18,29,30,,,,-1257,35.64098,35.638776,12/05 15:44
41428c90-e984-11ef-b35e-23eef2ba43da,Device 65827837,Green Acres MHC,P,¾,,,,,10268,149,Metering,31,20,30,,,,3249,38.8125,38.813832,11/19 14:17
f7ac62b0-d504-11ef-b247-3918401509a2,Device 65827845,Forest at Sherman MHC,P,¾,35,10,,,17037,344,Metering,32,32,35,15,,,3915,35.785856,35.787184,
a0ec1a10-d955-11ef-b6c0-d371c5346bb9,Device 65827852,Sara Drive MHP,X,¾,,,,,362,209,Metering,18,33,33,15,,,1600,36.5625,36.56446,
6ba6d690-c728-11ef-8f43-73c96c0de66f,Device 65827860,,,,,,,,10216,102,Metering,30,27,25,,,,380,38.942848,38.944424,06/16 06:01
570be080-26ce-11f0-8272-45e3ef110760,Device 65827878,Mena Estates MHC,C,¾,,,,,16185,314,Metering,40,50,36,15,,,2688,38.73624,38.738192,09/18 09:21
6b1538f0-c7ac-11ef-8f43-73c96c0de66f,Device 65827886,,,,,,,,10216,102,Metering,46,31,25,,,,-972,31.019354,31.01694,11/15 13:27
40600260-4084-11f0-8e55-b138a1c03c8e,Device 65827894,,,,,,,,10222,119,Not Metering,0,0,0,,,,0,0.0,0.0,06/03 07:09
6dde28f0-c728-11ef-8f43-73c96c0de66f,Device 65827902,,,,,,,,10253,137,Not Metering,35,15,25,,,,0,45.977836,45.976724,04/06 21:48
a7caf3f0-cf6f-11ef-8f43-73c96c0de66f,Device 65827910,Rustic Acres MHC,X,¾,,,,,10295,159,Metering,28,38,30,,,,747,0.0,0.0,02/02 13:00
9d97acd0-cf6e-11ef-8f43-73c96c0de66f,Device 65827928,PW2,X,¾,,,,,17088,391,Metering,35,38,33,15,,,-1369,36.995928,36.996832,
47e4e750-c7b0-11ef-8f43-73c96c0de66f,Device 65827936,Sara Drive MHP,P,¾,,,,,10216,102,Metering,25,35,25,,,,4348,39.97336,39.977448,10/10 18:26
6ab8c110-c7ac-11ef-8f43-73c96c0de66f,Device 65827944,,,,,,,,10300,159,Metering,20,27,30,,,,-4048,38.787372,38.7729,01/06 15:39
550e72c0-c7ab-11ef-8f43-73c96c0de66f,Device 65827951,,,,,,,,10253,137,Not Metering,35,15,25,,,,0,0.0,0.0,02/20 10:19
96497ee0-be43-11ef-8f43-73c96c0de66f,Device 65827969,,,,,,,,363,219,Not Metering,0,0,0,0,,,0,29.416806,29.408708,07/03 15:09
a14b2ad0-be4a-11ef-8f43-73c96c0de66f,Device 65827977,Westview Mobile Estates MHC,X,½,,,,,16185,314,Not Metering,20,33,25,30,,,0,0.0,0.0,
a9e36000-c795-11ef-8f43-73c96c0de66f,Device 65827985,,,,,,,,10216,102,Metering,25,31,25,,,,-1640,36.532852,36.533,11/09 22:14
b0086750-bb60-11ef-8f43-73c96c0de66f,Device 65827993,Sunset MHP,P,¾,,,,,10216,102,Metering,39,49,25,,,,1044,0.0,0.0,08/14 11:04
34e79d20-bb65-11ef-8f43-73c96c0de66f,Device 65828009,Oaklawn Park HOA,C,¾,,,,,16185,314,Metering,30,53,40,15,,,-4992,36.317348,36.31482,
f291c680-d504-11ef-b247-3918401509a2,Device 65828017,Country Squire MHC,X,¾,,,,,16185,314,Metering,25,60,38,15,,,-512,41.850676,41.843392,08/31 06:12
692af520-c7ac-11ef-8f43-73c96c0de66f,Device 65828025,,,,,,,,10345,194,Not Metering,41,33,30,15,,,-5784,0.0,0.0,02/06 13:55
bb881220-bdb2-11ef-8f43-73c96c0de66f,Device 65828033,Minot Gardens MHC,X,¾,,,,,17037,344,Metering,26,44,32,15,,,305,36.54028,36.54298,
f2237450-d504-11ef-b247-3918401509a2,Device 65828041,Sunset MHP,X,,,,,,10216,102,Metering,40,32,25,,,,479,38.345256,38.34348,08/10 23:42
b23aee10-d0b1-11ef-8e78-557cf2ce39c0,Device 65828058,Sunset MHP,X,¾,,,,,10300,149,Metering,43,15,30,,,,1815,0.0,0.0,12/01 12:36
f1e18950-d504-11ef-b247-3918401509a2,Device 65828066,,,,,,,,10170,22,Not Metering,0,0,0,,,,0,0.0,0.0,02/01 03:09
a97e9fc0-be4a-11ef-8f43-73c96c0de66f,Device 65828074,Kingsbrook MHC,M,½,,,,,16131,296,Metering,20,58,26,15,,,-1536,33.268172,33.267882,
76f75a70-01f6-11f0-92a4-09772dfb61f8,Device 65828082,Pelican Shores North HOA,P,1,,,,,16022,260,Not Metering,35,33,0,0,,,0,34.725988,34.726836,03/15 17:00
c67cd340-e2fc-11ef-a5fd-a97d57576080,Device 65828090,Estancia MHP,P,¾,,,,,10268,149,Metering,43,38,30,,,,-2967,38.419268,38.420716,10/16 03:45
7e688ec0-e313-11ef-a5fd-a97d57576080,Device 65828108,Estancia MHP,C,¾,35,10,,,16128,295,Metering,50,45,35,15,,,-640,38.805272,38.803452,
9ce383b0-e646-11ef-bcd4-5bcca9a9134f,Device 65828116,Estancia MHP,P,¾,,,,,10292,159,Not Metering,62,15,33,,,,0,38.622584,38.62082,12/09 12:01
696d9e60-e111-11ef-a5fd-a97d57576080,Device 65828124,,X,¾,,,,,10185,84,Metering,52,51,33,,,,-1545,33.040436,32.834294,03/16 08:43
5e079360-e4d0-11ef-a76f-4d93d4a482f0,Device 65828132,The Oaks MHC,P,¾,,,,,17088,391,Calibrating,40,30,0,0,,,-4275,38.904744,38.899824,
b08a29e0-010e-11f0-bca5-b3e98500fab5,Device 65828140,Green Acres MHC,X,¾,,,,,10316,180,Not Metering,41,15,30,,,,-6071,0.0,0.0,01/11 04:10
6a927fb0-e58d-11ef-a76f-4d93d4a482f0,Device 65828157,Green Acres MHC,P,¾,,,,,16185,314,Not Metering,55,33,25,30,,,0,0.0,0.0,07/13 17:19
3a50d260-1bf8-11f0-8272-45e3ef110760,Device 65828165,The Oaks MHC,P,¾,,,,,17088,391,Metering,35,46,37,15,,,1396,40.188584,40.18954,09/18 09:03
76bcc060-e313-11ef-a5fd-a97d57576080,Device 65828199,Estancia MHP,P,¾,35,10,,,16128,295,Metering,35,37,35,15,,,2048,40.678188,40.678416,
c7a37930-26b9-11f0-8272-45e3ef110760,Device 65828207,Green Forest,X,¾,,,,,10250,133,Not Metering,0,0,0,,,,0,37.806652,37.808928,06/30 04:01
480874b0-c78b-11ef-8f43-73c96c0de66f,Device 65828215,Pelican Shores North HOA,P,1,,,,,16022,260,Not Metering,35,33,0,0,,,0,33.015126,33.09441,02/17 12:30
4f8461c0-e58d-11ef-a76f-4d93d4a482f0,Device 65828223,Parkview MHP,M,¾,,,,,17037,344,Metering,26,35,33,15,,,6869,36.746076,36.752848,09/18 09:47
a2262e10-be35-11ef-8f43-73c96c0de66f,Device 65828231,,,,,,,,12377,219,Not Metering,0,0,0,0,,,0,0.0,0.0,03/14 09:50
cc14ddd0-be52-11ef-8f43-73c96c0de66f,Device 65828249,Estancia MHP,X,¾,,,,,15147,256,Metering,37,33,33,15,,,1024,35.212396,35.215824,
27513860-26d1-11f0-8272-45e3ef110760,Device 65828256,,,,,,,,16022,260,Not Metering,35,33,33,15,,,0,0.0,0.0,
c8b3a6f0-352e-11f0-8e55-b138a1c03c8e,Device 65828264,,,,,,,,10222,131,Not Metering,0,0,0,,,,3630,35.474156,35.47612,10/02 10:09
93f94110-25f0-11f0-8272-45e3ef110760,Device 65828272,,,,,,,,16185,314,Not Metering,50,33,25,30,,,0,35.944144,35.940824,07/17 11:17
ba16b860-c735-11ef-8f43-73c96c0de66f,Device 65828280,Estancia MHP,C,¾,,,,,16022,260,Metering,20,33,30,15,,,-2688,36.44278,36.43968,09/18 04:05
a43b7b60-34d7-11f0-8e55-b138a1c03c8e,Device 65828298,,,,,,,,16185,314,Not Metering,50,33,25,30,,,0,24.796024,24.741144,07/15 00:13
b16d39b0-1ba3-11f0-8272-45e3ef110760,Device 65828306,Kachina,X,¾,33,15,,,10322,181,Metering,41,61,33,,,,-418,37.746056,37.745928,02/15 19:06
2fb97cd0-1bf8-11f0-8272-45e3ef110760,Device 65828314,W Poplar St Triplex,P,¾,,20,,,362,209,Metering,25,46,35,20,,,-1216,37.336524,37.338904,
c3197b80-c746-11ef-8f43-73c96c0de66f,Device 65828322,,,,,,,,10216,102,Metering,22,34,25,,,,-1732,36.200568,36.199164,08/13 17:28
95b3f5a0-be43-11ef-8f43-73c96c0de66f,Device 65828330,Rusk MHC,P,¾,,,,,10216,102,Not Metering,46,15,25,,,,0,0.0,0.0,03/14 09:52
ca6aaa20-26a6-11f0-8272-45e3ef110760,Device 65828348,,,,,,,,10270,149,Not Metering,0,0,0,,,,0,0.0,0.0,05/01 09:11
d1e21eb0-c746-11ef-8f43-73c96c0de66f,Device 65828355,,,,,,,,10253,137,Not Metering,35,15,25,,,,0,44.361424,44.36518,05/28 09:45
5b928660-b97b-11ef-8f43-73c96c0de66f,Device 65828363,Sunset MHP,P,¾,,,,,10216,102,Metering,41,15,25,,,,-1251,41.883328,41.876312,09/21 11:39
c26a4fc0-c746-11ef-8f43-73c96c0de66f,Device 65828371,,,,,,,,10178,69,Metering,46,35,33,,,,-3102,32.994688,32.755098,02/17 12:30
5ed7dfd0-b99b-11ef-8f43-73c96c0de66f,Device 65828389,Estancia MHP,P,¾,,,,,10222,119,Not Metering,0,0,37,,,,0,0.0,0.0,03/13 16:41
5704c480-c7ab-11ef-8f43-73c96c0de66f,Device 65828397,Minot Gardens MHC,P,½,,,,,17037,344,Metering,32,36,26,15,,,302,32.977692,32.975132,
b12521f0-bb60-11ef-8f43-73c96c0de66f,Device 65828405,Sunset MHP,X,¾,,,,,10216,102,Not Metering,46,15,25,,,,5202,25.263376,25.328388,05/01 00:11
d38372c0-b989-11ef-8f43-73c96c0de66f,Device 65828413,,,,,,,,363,219,Not Metering,0,0,0,0,,,0,0.0,0.0,02/01 02:25
4a7b2260-c78b-11ef-8f43-73c96c0de66f,Device 65828421,Parkview MHP,X,¾,,,,,16185,314,Metering,25,54,34,15,,,4352,37.404904,37.408768,
eb6a23e0-e308-11ef-a5fd-a97d57576080,Device 65828439,Estancia MHP,P,¾,35,10,,,16022,260,Not Metering,35,33,0,0,,,0,39.217064,39.211944,
b2e2c2b0-1ba3-11f0-8272-45e3ef110760,Device 65828447,PW2,X,¾,,,,,16185,314,Metering,25,62,34,15,,,-768,37.159804,37.163732,
ff3eda40-d0b2-11ef-8e78-557cf2ce39c0,Device 65828454,Sunset MHP,P,,,,,,10253,55,Not Metering,0,0,0,,,,0,0.0,0.0,02/01 03:24
47ecaf80-c7b0-11ef-8f43-73c96c0de66f,Device 65828462,Parkway MHC,X,½,,,,,16022,260,Metering,28,53,25,12,,,-3072,29.792538,29.789044,
b9e436b0-c735-11ef-8f43-73c96c0de66f,Device 65828470,,,,,,,,10300,159,Metering,17,15,30,,,,-2001,0.0,0.0,12/07 11:43
d85c2520-b9a3-11ef-8f43-73c96c0de66f,Device 65828488,PW2,X,¾,,,,,16022,260,Metering,26,35,33,15,,,3072,36.140568,36.143508,09/18 03:22
cbe36d90-be52-11ef-8f43-73c96c0de66f,Device 65828496,Kingsbrook MHC,X,¾,,,,,16131,296,Metering,25,42,32,15,,,768,36.222024,36.225576,
847e7ab0-e07d-11ef-a5fd-a97d57576080,Device 65828504,Oakwood MHP,X,¾,,,,,17037,344,Metering,29,35,32,15,,,1820,36.372952,36.375316,
a657bd40-be4a-11ef-8f43-73c96c0de66f,Device 65828512,Oaklawn Park HOA,C,¾,,,,,15090,254,Metering,18,56,30,15,,,-384,37.403912,37.403504,09/18 04:29
c1be7e90-bdb2-11ef-8f43-73c96c0de66f,Device 65828520,Shady Lane MHP,X,¾,,,,,17088,391,Metering,23,46,33,15,,,-1667,0.0,0.0,
522bc440-d0b6-11ef-8e78-557cf2ce39c0,Device 65828538,Estancia MHP,P,¾,,,,,363,219,Not Metering,41,33,35,10,,,0,34.665696,34.665696,
8a4557c0-82e4-11f0-8b4a-0d0197d44616,Device 65828546,Stafford MHC,P,¾,,,,,16185,314,Not Metering,55,33,25,30,,,0,39.691328,39.6956,
c267b7b0-c746-11ef-8f43-73c96c0de66f,Device 65828553,Virginia Beach,X,¾,,,,,17037,344,Metering,26,32,32,15,,,-166,36.156044,36.15646,
5d8c22e0-fedc-11ef-8b47-3b1189d492f9,Device 65828561,Sunset MHP,X,¾,,,,,10216,102,Not Metering,43,15,25,,,,9124,38.792756,38.797856,05/03 20:17
a823b2f0-e0e1-11ef-a5fd-a97d57576080,Device 65828579,Estancia MHP,X,¾,,,,,10253,149,Not Metering,43,15,33,,,,0,35.894624,35.892148,05/16 01:59
1ef64110-01ec-11f0-92a4-09772dfb61f8,Device 65828587,Minot Gardens MHC,X,¾,,,,,16116,260,Metering,100,217,0,0,,,-3200,38.559244,38.556156,06/12 19:22
9d927cb0-cf6e-11ef-8f43-73c96c0de66f,Device 65828595,Parkwood,X,¾,,,,,17037,344,Metering,35,37,32,15,,,245,36.004992,36.009,
77ea1030-25d7-11f0-8272-45e3ef110760,Device 65828603,Chickadee Lane MHC,X,¾,,,,,10253,137,Not Metering,35,15,25,,,,0,33.806696,33.803416,04/30 09:38
51000540-e58d-11ef-a76f-4d93d4a482f0,Device 65828611,Sara Drive MHP,P,¾,35,15,,,362,209,Metering,35,45,35,15,,,-7552,40.907668,40.903148,
53753aa0-e111-11ef-a5fd-a97d57576080,Device 65828637,Oak Forest Estate MHC,P,¾,,,,,10292,159,Not Metering,62,15,30,,,,0,38.490516,38.497412,09/04 15:03
6cc30a60-e313-11ef-a5fd-a97d57576080,Device 65828645,The Oaks MHC,P,¾,,,,,17088,391,Metering,44,38,30,15,,,-1714,39.216932,39.21524,
3f7a65c0-b96b-11ef-8f43-73c96c0de66f,Device 65828652,PW2,X,¾,,,,,17088,391,Metering,29,46,32,15,,,-2967,35.591896,35.591616,
5de876c0-b99b-11ef-8f43-73c96c0de66f,Device 65828660,Oaklawn Park HOA,C,¾,,,,,15090,254,Metering,21,56,30,15,,,3136,37.636952,37.64092,
0d70c1e0-c943-11ef-8f43-73c96c0de66f,Device 65828686,,,,,,,,12377,219,Not Metering,0,0,0,0,,,0,0.0,0.0,02/01 01:28
c7ace580-bdb2-11ef-8f43-73c96c0de66f,Device 65828694,Fair Lane MHC,X,½,,,,,16185,0,Not Metering,0,0,0,0,,,0,29.928452,29.922076,
fd3b3200-3d92-11f0-8e55-b138a1c03c8e,Device 65828710,Canada,X,¾,,,,,362,209,Metering,18,33,33,15,,,-6016,36.900804,36.897408,08/09 09:44
50527ee0-c78b-11ef-8f43-73c96c0de66f,Device 65828728,Browns MHP,X,½,,,,,15154,260,Metering,23,48,25,12,,,-4992,29.353772,29.350444,
b03b1010-bb60-11ef-8f43-73c96c0de66f,Device 65828736,Estancia MHP,P,¾,,,,,10216,102,Not Metering,0,0,37,,,,0,41.446488,41.447884,04/01 06:40
36cde950-bb65-11ef-8f43-73c96c0de66f,Device 65828744,Sunset MHP,X,¾,,,,,10216,102,Metering,46,60,25,,,,3359,37.868748,37.866856,07/21 08:45
7a92ded0-c7ad-11ef-8f43-73c96c0de66f,Device 65828751,,,,,,,,10216,102,Metering,24,45,25,,,,-133,41.616336,41.616128,10/25 02:07
123b4e80-be5c-11ef-8f43-73c96c0de66f,Device 65828769,Rusk MHC,M,½,,,,,10216,102,Metering,45,31,25,,,,-6010,32.159114,32.156092,06/16 07:51
4a120080-c7b0-11ef-8f43-73c96c0de66f,Device 65828777,The Oaks MHC,P,¾,,,,,17088,391,Metering,28,34,36,15,,,-1216,39.60994,39.611164,
a919a740-e669-11ef-bcd4-5bcca9a9134f,Device 65828785,Kingsbrook MHC,X,¾,,,,,16131,296,Metering,20,34,31,15,,,-3072,36.336496,36.334584,09/18 03:32
62a90230-3504-11f0-8e55-b138a1c03c8e,Device 65828793,PW2,P,¾,,,,,16022,260,Metering,35,47,35,10,,,1280,36.427268,36.426864,
ae396e50-bdbe-11ef-8f43-73c96c0de66f,Device 65828801,Hoosier Park MHC,C,¾,,,,,17032,344,Metering,35,35,36,15,,,-2870,39.231204,39.229492,
a82a2240-34f9-11f0-8e55-b138a1c03c8e,Device 65828819,,,,,,,,10231,131,Metering,18,15,25,,,,-3118,35.246752,35.24316,07/28 05:52
cbaaf7b0-26b9-11f0-8272-45e3ef110760,Device 65828827,Singing Pines,X,¾,,,,,16048,272,Not Metering,45,33,25,25,,,0,0.0,0.0,
81fd3940-fed5-11ef-8b47-3b1189d492f9,Device 65828835,Maple Run MHC,X,¾,,,,,362,209,Metering,17,38,33,15,,,3456,36.850544,36.85306,
fd3ed1b0-e641-11ef-bcd4-5bcca9a9134f,Device 65828843,Estancia MHP,X,¾,,,,,17040,354,Metering,29,35,32,15,,,-2266,36.445936,36.445292,
820db400-fed5-11ef-8b47-3b1189d492f9,Device 65828850,Oak Forest Estate MHC,X,¾,,,,,16185,314,Not Metering,25,33,25,30,,,0,0.0,0.0,04/19 05:46
d35135e0-e4d0-11ef-a76f-4d93d4a482f0,Device 65828868,,,,,,,,16185,314,Not Metering,20,33,25,30,,,0,0.0,0.0,02/04 16:17
aa99dec0-c795-11ef-8f43-73c96c0de66f,Device 65828876,,,,,,,,10184,0,Not Metering,0,0,0,,,,0,32.665698,32.834294,02/19 02:38
abd0ff30-c795-11ef-8f43-73c96c0de66f,Device 65828884,Kachina,X,½,,,,,10222,119,Metering,35,30,25,,,,-1822,28.745124,28.744316,10/08 16:46
cb913690-e66d-11ef-bcd4-5bcca9a9134f,Device 65828892,Oak Forest Estate MHC,X,¾,,,,,10268,149,Not Metering,43,15,30,,,,0,0.0,0.0,06/21 12:14
82b860b0-e07d-11ef-a5fd-a97d57576080,Device 65828900,Lakeview MHC,X,½,,,,,10268,149,Metering,22,16,25,,,,194,27.94347,27.934968,10/30 15:05
f8baa1f0-e669-11ef-bcd4-5bcca9a9134f,Device 65828918,Oak Forest Estate MHC,X,¾,,,,,17037,344,Metering,41,36,30,15,,,5603,30.099202,30.104684,09/18 06:00
f88ffa10-b967-11ef-8f43-73c96c0de66f,Device 65828926,Estancia MHP,C,¾,,,,,10268,149,Not Metering,43,15,30,,,,143,24.690698,24.827754,08/18 08:32
0ddc06d0-c943-11ef-8f43-73c96c0de66f,Device 65828934,Eastwood Hills MHC,X,¾,,,,,362,209,Metering,17,37,33,15,,,-4032,35.94896,35.946392,09/18 03:26
a34a4dd0-cf6f-11ef-8f43-73c96c0de66f,Device 65828942,Fair Meadows MHC,P,¾,,,,,16022,260,Metering,41,33,35,10,,,384,39.739144,39.742876,
3f8932d1-b96b-11ef-8f43-73c96c0de66f,Device 65828959,Estancia MHP,X,¾,,,,,10222,119,Metering,29,25,25,,,,-1248,34.893472,34.892068,07/11 18:07
